,text,sentiment
5741,kalian hina erickolim jelek kalian tunjuk lebih baik pada erickolim hanya mau hibur bukan maksud niat jahat makanya kalau mau komen liat dlu diri kalian sendiri,netral
5742,kalian kalau sosmed ngehina ericko mulu ngatain itu lah,netral
5743,kalian klik pasti warna biru,netral
5744,kalian ngaku benci erick tapi kalian liat video ini dan koment di sini otaknya dijual ga,negatif
5745,kalian njing,netral
5746,kalian suci aku penuh dosahhh,netral
5747,kalian yg kebully erick jg tntu kalian lebih baik erick kalian iri sama erick,positif
5748,kalimat buat haters bacot kau jembut,netral
5749,kalm rik jangan tanggaepin komen gitu mah banyak kok baik suka ama kamu,positif
5750,kalo baik mah nama nya malaikat anjing,netral
5751,kalo baik namanya fans kntl kwkwkw,negatif
5752,kalo baik namanya soapers,positif
5753,kalo bener ada si bovo di yt rewind setiap yutuber auto unsub,netral
5754,kalo boleh tau soapers itu link bokep atau apa bangkorea yang sok bener sok paling pintar padahal karya nya mah kaga ada hha fakkk,netral
5755,kalo bukan jahat nama nya bukan haters pinterrrrr goblok tolol bangsat anyinggg wkwkwkwk,negatif
5756,kalo di masa yang akan datang gua bikin channel yang kayak lu apa bakal dibully dibully gara niru ericko lim he dasar lu plagiat konten ericko lim oh iyaa mksh,netral
5757,kalo ga suka ga usah ditonton,positif
5758,kalo ga suka ga ush nonton anjing,netral
5759,kalo ga suka gausaaahh ditonton semudahh ituu,positif
5760,kalo ga suka gosah nonton anjing,netral
5761,kalo gak ada haters lu gak kaya bang wkwk,netral
5762,kalo gak suka chanel bang ericolim jangan di tonton tai,positif
5763,kalo gak suka gak usah ditonton semudah itu anjingggg hahahahaaa u terhibur juga kan nonton videonya erik gwsah muna dah lu ngntd masa iya mau lu ikutin juga dikehidupan nyata ini cuma sekedar video untuk ditonton bos gausah dibawa bawa kedalam kehidupan nyata lo dasar haters dongo inget ini cuma sekedar tontonan bukan bapak kau yang nyuruh kau salto terus lu turutin wkwkwk,negatif
5764,kalo gak suka gausah ditonton kon ng setuju likeee,positif
5765,kalo gak suka kaga ush nonton bngst tololnya ke sel sel zigot,netral
5766,kalo gak suka sama ericko lim ya gausah sih gausah bully bully toh masih banyak yang terhibur sama konten dia lu pada sirik ya diumur kayak ericko gak berpenghasilan,positif
5767,kalo gamau anak lu jadi kyk ericko lim gegara nonton vid nya ya suruh main gundu aja su jgn bolehin liat yt,netral
5768,kalo gk berfaedah yah gak usah ditonton anjng,netral
5769,kalo gk suka gausa subs sama buly makin byk yg buly masin sukses anjing liat aja bowo udah jd entertain anjing udh ada di tv dimana mana anjing itu malesnya w buly orng tp kl candaan sm temen beda lg,positif
5770,kalo gk suka gk ush nntn,positif
5771,kalo gk suka ya gk usah ditontoon ,positif
5772,kalo gue seperti erik bodo bodo amat soalnya dia sama aja liat video gue lol sana yang bacot gue yang kaya,netral
5773,kalo haters baik namanya apa ,positif
5774,kalo haters baik namanya hebaters,positif
5775,kalo haters gak jahat namanya soapers dong,negatif
5776,kalo jelek gausah ditiru ,negatif
5777,kalo jelek gausah ditonton goblok,negatif
5778,kalo kagak comen jahat lo gk bakal dapet duit,negatif
5779,kalo kata attahalilintar work hard pray hard lim  dong,netral
5780,kalo lo dijelekin berarti lo lebih bagus,netral
5781,kalo lo heaters ya gk usah di tonton gk usah urusin si erik goblok,netral
5782,kalo lu jahat otomatis haters ikut jahat bang v,negatif
5783,kalo lu ngusik masalah agama gua unsub lo rik udah lo dijalan kaya gini aja rik perlu ada orang yg begini biar yutub ga flat,netral
5784,kalo lu semua ngehina si erick emg kalian udah diatas nya erick gitu kalian gak ada apa apanya lihat subs kali lan ngaca wooooy sebenernya erick apa kalian yg toxic,negatif
5785,kalo mama lu yg suruh subcribe sama share pasti tambah bnyak yg sbcrib ric,netral
5786,kalo masalah ganteng emang iya anjing lu sama gue aja masi gantengan gue catet itu ya kontol,negatif
5787,kalo mau buat video unfaedah,netral
5788,kalo mau channel pendidikan sana nonton youtuber kepo anjing ytcrash kontol gak usah nonton ngentot,negatif
5789,kalo mau tenar buat karya sendiri kontol jan bangga dah karna comment ga ngotak kalian tuh di baca di channel jt subs ga ada faedahnya ajg,negatif
5790,kalo menurut gue haters tu aset buat tebalin isi dompet hehehehe,netral
5791,kalo menurut gue mah klo cuma ngomong jorok yaa dosanya lo sendiri yg nanggung asal konten lo ga nyinggung agama atau politik ok jing,netral
5792,kalo merasa konten dia hina ya nggak usah lanjut tonton bangsat kami soapers tau kalo konten eriko lim cuman ngentot doang nggak lebih anjing,negatif
5793,kalo mereka gak suka terus gak tonton lu lu dapet uang darimana erickontolim kan lu tuh hatersnya lu campur subscriber belinya,netral
5794,kalo misalnya doi beli subs harusnya dari lama dh di ban kontol,negatif
5795,kalo ngga suka chanel nya erick yha gausah di lihat lol ambil tuhh sisi negatif dari ceritanya erick memek lu bngst,negatif
5796,kalo nonton vidio erico lim harus pake headset,netral
5797,kalo sange nonton bokep aja tolol,negatif
5798,kalo sedih gara haters hapus air matalu sm duit rik,negatif
5799,kalo subscriber mah pasti bukan haters ya kali youtube kyk ig harus follow subscribe dulu biar bisa liat postingan video,netral
5800,kalok suka usah toton,positif
5801,kaloo mau liat konten kontek berfaedah berpendidikan lu nonton channel calon sarjana aja anjink ericolim emg kaya gini kontol bajingan emg si eric mah tai,negatif
5802,kalou likenya,netral
5803,kalu bukan erick mau buat konten kayak gini lo semua haters emang mau kita enjoy aja gitu biar dia ngehibur kita,netral
5804,kamprer iklan banyak bikin lag,netral
5805,kampret lah njir,negatif
5806,kamu ajah unsub anjengg gblok aku suka sama org saya hatter eriko lim sampe mati lanjut ericko lim moga sukses,negatif
5807,kamu akan ubah kak rik amin semua,netral
5808,kamu anak iblis anjing bangsat kontol omong kok kaya bukan manusia,negatif
5809,kamu anjing bang ricooo biarin benci seperti lipetan kontol goblok wkwkw,negatif
5810,kamu apa maksud nya anjink kontol bangsat buat vidio lagu susu kntl mabok kamu ngomong kasar anjink mukalo kaya kontol makan rudal kamu engga ngedidik orang malah buat tolol,negatif
5811,kamu baca aku emosi,netral
5812,kamu baca sabar ngomong kotor mulu benci tidak usah baca komennya,negatif
5813,kamu baik emang,positif
5814,kamu bangga punya haters haters fans yg tunda rela buang waktu cuma buat cari kesahalan kesahalan kamu buat ngehina kamu,netral
5815,kamu banyak bacot bujang,netral
5816,kamu bener tod a ngebully kamu tidak bikin youtube ngentot,netral
5817,kamu bikin konten bokep gabakal haters bang,netral
5818,kamu bilang suruh sopan kamu aja ngomong nya sopan punya otak sih,netral
5819,kamu bilang temen kamu bukti aja udah anggap kamu kaya sampah anjinggg ngentot mending kamu usah banyak bacot,negatif
5820,kamu bodoh cringe bodoh yang penting kamu semangat buat conten kami soapers,netral
5821,kamu cuman pede memek,netral
5822,kamu emang ganteng bang kamu sombong makanya banyak hathers kamu ngerti kamu ngatain orang bacol sombong kamu bacot,netral
5823,kamu emang ganteng rik,netral
5824,kamu emang kontol cocok kamu lahir,negatif
5825,kamu erico lim vidio kamu faedah ma sekali,netral
5826,kamu ganteng ganteng duit nyalo erico kontol,negatif
5827,kamu ganteng kok bang,netral
5828,kamu ganteng kok rick ulala,netral
5829,kamu gantenggg,netral
5830,kamu gantengnya kayak kontol,negatif
5831,kamu gentleman anjink mental kamu mental hitler seperti teman kamu anjink yg ngehapus chanel di,netral
5832,kamu gila nga nyadar diri fuck you,netral
5833,kamu goblok tolol gua suka njir,netral
5834,kamu hebat ngadepin haters bro,positif
5835,kamu ikut comen anjingg kalau suka yu diem dasar anak anjing,netral
5836,kamu jadi terus sugiono,netral
5837,kamu jahat,netral
5838,kamu jahat enak lim,netral
5839,kamu jelek kntlllll,negatif
5840,kamu kalau mau nyari faedah sekolah anjing nyari rumus fisika quantum ajar anjing sini hibur doang kontol kalau suka tonton aja bangsat makin kaya goblok kamu nya pulang bacot habis laper goblok wkwkwkwk,negatif
5841,kamu kalau punya haters arti kamu kenal lah tholol jadi jangan ngebenci orang,negatif
5842,kamu kata kasar bang,netral
5843,kamu katain chhannel orang diri kamu aj blum benerr semangat erick kolim subcriber yg bnykk,netral
5844,kamu kaya dari benci,negatif
5845,kamu kaya kontol sumpah aku sneng org yg kontol,negatif
5846,kamu kenal ngomong bangsat sama anjing kamu ngefek arab apa diri kamu yg ngaca niru gaya arab main game aj ad yg pro kamu,negatif
5847,kamu keren rick mantap,positif
5848,kamu kira erick mental kerupuk wkwkw,netral
5849,kamu kira tipi yg didik,netral
5850,kamu ko jamet si,netral
5851,kamu laki apa cewe,netral
5852,kamu licik kamu jahat kamu munafik dasaar anjjjiiiiiiiiiiiiiiiiiiing ibu kamu lacur,netral
5853,kamu lim anjing kontol dasar kaya kamu tai anjing gua suka laku kamu anjing gua mau jadi youtuber anjing,negatif
5854,kamu lucu bang santai aja,netral
5855,kamu lucu bang seperti anjing,negatif
5856,kamu makan nya apa pepE atau aoa gw tetap nonton kok,netral
5857,kamu makan t rex hidup hidup gua coli depan emak,netral
5858,kamu makin kaya santai aja bang,netral
5859,kamu malah jorok jorokin,netral
5860,kamu malaikat apa adanyaa aku suka kamu apa ada suka ngetoxic sgala ttng kamu tidak punya urat malu,positif
5861,kamu marah gua tertawa kontol,negatif
5862,kamu mau masuk neraka aja gaya,netral
5863,kamu mau ngejudge bagaimana eric gabakal roast kontol wkwk,negatif
5864,kamu mau sok edgy gitu sok ngelawak terus bilang lucu malah siapa ngelawak anjenk,netral
5865,kamu mau tenar kamu ngejatuhin temen sama youtubers,netral
5866,kamu mbuly eric dpt apa eric dapet duit kontol babi kamu semua bangsad,negatif
5867,kamu mesti jaga cakap,netral
5868,kamu ngaku kamu bintang,netral
5869,kamu ngaku raja dsr tempe,netral
5870,kamu ngatain bodoh pantat tebel anjir ngapain kamu pikirin orang kalau posisi kamu juga bakal senang udah ngelakuin bodoh bayar jadi saran gua banyakin konten konten kontol tidak faedah,netral
5871,kamu ngemis subscribe,netral
5872,kamu ngomong apa si,netral
5873,kamu nilai org tod kamu bsa nilai kamu sndri mcem bnar fck,netral
5874,kamu ning hapus channel aja arap aja jt subscribe sombong kamu jt subscribe kaya udah dunia nye subscribe nya kamu wkwkwk,netral
5875,kamu nonton nulis komen,netral
5876,kamu nulis apa apa bakal baca komen kamu ras jd org sehat jelas g cuma tau kata anjing memek kntl jahanam asu bangsat memang haters g punya otak,negatif
5877,kamu nyangkutin dewa aku,netral
5878,kamu nyari duit youtube duit kamu hasil nya barokah rik,netral
5879,kamu org riau,netral
5880,kamu percuma sensor tulis m m k tetep kamu ngomong teriak gitu,netral
5881,kamu sabar aja yah turut kamu video buat hibur semua orang walaupun yang tau tuju kamu buat konten so usaha cuy,netral
5882,kamu seksi marco assitennya maille hahaha tempee,netral
5883,kamu semua haters kontol yg suka ngebully kamu bawa uang orang tod kamu bully ericko sama aja kamu ngasih uang ericko jadi kamu jangan ragu buat ngebully orang ngebully orang sama aja kamu buat orang yg kamu bully jadi kenal,netral
5884,kamu semua kontol,negatif
5885,kamu setoxic dlu bang,netral
5886,kamu sok keren,positif
5887,kamu suka ni org jangan tonton anjing kamu mau youtubers faedah jangan buka youtube lg anjing hapus youtubelu masyarakat goblok youtube full ama citra kalian wkwkw haters no matter,netral
5888,kamu suka tinggal nonton kamu suka tidak usah nnton simple as that but,positif
5889,kamu suruh sapa,netral
5890,kamu tau kalau konten kamu yg ngk patut tayang emang benar semua gantung orang bisa filter mana yg salah mana yg bener apasalahnya gitu buat konten baikbaik aja boong kalau kamu ngk ngerasa suatu yg salah bagai creator yg punya subscribe banyak udah tangung jawab kamu beri konten yg ada manfaatnyala subscriber kamu emang aku tau duit goda banget pliss jangan mikirin diri sendiri aja bro,positif
5891,kamu tau video jesnolimit sama jodie mabar,netral
5892,kamu td bilang kamu bangga,netral
5893,kamu tolol aku suka njinkkkk,netral
5894,kamu umur berapa,netral
5895,kamu yg gila,netral
5896,kan ada sesar,netral
5897,kan manusia punya akal makanya gunain tuh akal jgn ditelan gtu aja,netral
5898,kan udah q bilangk anjingk haram nontonya,negatif
5899,kang makan jembut,netral
5900,kang se ulgi gak salah lagi,netral
5901,kangen aku sama erickontoru kapan rik kamu keluarin lg,netral
5902,kangen anjir ama tuh opening,netral
5903,kangen bacot kamu rick sama anak soapers pas jaman kamu di garena dulu,netral
5904,kangen dah intronya v,netral
5905,kangen gua intro ini anj v,netral
5906,kangen intro,netral
5907,kangen intro hidup ini sangat tidak adil punya tampang kekurangan tapi perut kelebihan,positif
5908,kangen intro ini,netral
5909,kangen intro ini wkwko,netral
5910,kangen intro tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tungtung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung tung,netral
5911,kangen intro yg hidup kadang sangat tidak adil,positif
5912,kangen intronya njir wkwk,netral
5913,kangen konten yang banyak nge badword kyk pas jadi pinkguy,netral
5914,kangen opening dulu,netral
5915,kangen sama intro yang di video ini ,netral
5916,kangen sekali dah ama intro ini c moga lancar terus y ganbatte,netral
5917,kangen titit dora,netral
5918,kanker ampe dengkul,netral
5919,kaowkwow haters erik rata bocah nak sok edgy di dumay yg rata umurnyaa gk jauh dari umur smp baru naik sma dh tau erick toxic masih ajaa mau dikomenin hatee kaoakwow,netral
5920,kapan acara keagamaannya bang,netral
5921,kapan babi itu comennan orang babi kalo jt subs botak,netral
5922,kapan bikin tutorial colj dong rik,netral
5923,kapan botak,netral
5924,kapan botak anjing,negatif
5925,kapan botak anjingggggg,negatif
5926,kapan botak bang ericko lim,netral
5927,kapan botak kontol,negatif
5928,kapan botak kontol pun ttp keep calm v,negatif
5929,kapan botak kontol wkwkw,negatif
5930,kapan botakkk suu,netral
5931,kapan buat video pb anjg,netral
5932,kapan collab sama qory,netral
5933,kapan collab sama qorygore bang gw tunggu ya dewa feat soapking,netral
5934,kapan draw my life,netral
5935,kapan gua ktemu lord solo erick kontol lim,negatif
5936,kapan gua nonton eksperimen gila bodoh yg bakal gua lakuin gua hibur bodoh kamu rick gua ketawa ngetawain kamu kamu tolol tapi hibur ena kesel sama ericko lim jadi ericko lim lah usak generasi buah buah minum normal aja jadi ngeres contoh pisang susu awal pisang susu la cemilan normal gara gara ericko lim semua ubah dunia banyak org ngeres jadi haters ericko lim org yg kgk ngeres cuma ngomong kotor ericko lim sifat ngeres ibu ericko lim sesal ngelahirin ericko lim ericko lim masuk agama kristen kok pernah tobat dasar generasi sekarang kamu ericko lim tobat lah sekarang lambat,negatif
