,text,sentiment
3876,klo ada iklan muncul gua g jadi nonton mnding gua gnti video,netral
3877,klo gue pribadi bodoamat lu mau buat konten yg gk didik or clickbet yg penting itu hibur godbless bro,netral
3878,klo gw bikin vidio macem dia bakal auto kaya gk ya wkakaka,netral
3879,klo gw bole bilang,netral
3881,klo mau ngereport jumpscare kek gin masuk kategori apa yak lg enak nyimak tb soundnya jd annoying udh tau gua lg jantung cuk,netral
3882,klo ngehate langsung ketemu orang nya jangan comment,netral
3883,klok banyak haters arti banyak uang,netral
3884,klow gue makh liat chanel lu,netral
3885,knapa nggak anjink,netral
3886,kngen intro lim,netral
3887,knp bnyk yg bilang didik terus usah publish arti kalian ngapain nonton,netral
3888,knp kalau ytbr toxic gaboleh kamu kagk,netral
3889,knp key words family friendly yg muncul dia ajg,netral
3891,knp si orang indo nge dwa dewain arap,netral
3892,knp yah tiap gw liat video lu psti ngakak h h h,netral
3893,knt l,netral
3894,knt motivasi g,netral
3895,kntl,netral
3896,kntl iklan tiktok,netral
3897,kntl iklanny ajg gaada yg w skip asu,netral
3898,kntl kamu bang,netral
3899,kntl kental,netral
3900,kntl lim bijak wkwkw naise lanjutt,netral
3901,kntl lu bang,netral
3902,kntl lu riku hate coment lah biar dibacain,netral
3903,kntl manisss,netral
3904,kntl minta subs nya maksa ajg,netral
3905,kntl minta subscribe nya maksa ajg,netral
3906,kntol,netral
3907,ko buat konten love haters lah biar seru wkwk,netral
3908,ko erick ganteng sekali kok sumpah react video kamu,netral
3909,ko erickolm like nya pls,netral
3910,ko gua fun aja ya ngeliat erick ga pernah gua ngerasa erick lebih serah dia aja sih kalo ga suka ya tonton yang lain masalah dia jelek atau goblok ya itu adalah sasar pasar dia,netral
3911,ko gue ngakak ya,netral
3912,ko jadi begini yah erik,netral
3913,ko ngegas apa hak anda dapat dsni,netral
3914,ko tombol subscribe nya w warna biru bagaimana dong,netral
3915,kocak,netral
3916,kocak,netral
3917,kocak ajg edit yg anu mermaidman spongebob kaowkaowk,netral
3918,kocak anjaay langsung sub gue wkwkw hajar aja kon wkwkw,netral
3919,kocak bgt sih sayang,netral
3920,kocak gvlk,netral
3921,kocak hahahaha banget,netral
3922,kocak intro nya njirrr neng,netral
3923,kocak kamu bang rik,netral
3924,kocak njir,netral
3925,kocak udah tau yg subscribe eric banyak bocahhhh,netral
3926,kocak wkwkwkwk,netral
3927,kodok punya axoiz dmna,netral
3928,kok ada presiden ya,netral
3929,kok aku tertawa liat reactionnyaa erickongun diri tidak makan bait,netral
3930,kok bang kamu tetap hibur,netral
3931,kok bisa k verified baru kali ini gua liat nya hmmm,netral
3933,kok cara ngomongnya udah mirip mirip qorygore buat conten kami soapers,netral
3935,kok ga ada iklan nya,netral
3936,kok ga ada komen gw,netral
3937,kok gaya jadi kaya atta wkwk,netral
3938,kok geli,netral
3939,kok gua ngakak yak para hate yg komen gk jelast asli lu di belakang kamera,netral
3940,kok gua hibur ya hahahaah,netral
3941,kok gw ngakak gitu btw tuju bang banyak haters banyak duit,netral
3942,kok hilang yg tadi coment nya dibacain video lho kmn kok hilang,netral
3943,kok ikut tertawa,netral
3944,kok jadi kek gajel penuh motivasi,netral
3945,kok kasar kontel,netral
3946,kok lucu,netral
3948,kok mirip konten erpantat ya,netral
3949,kok mirip sm skinnyfabs hatters adalah fans yg tunda,netral
3950,kok muka lu jadi putih gblok,netral
3951,kok muka sekarang agak cerah kemarin pas sama victoria dekill bgt wokwokwok efek cahaya lampi yaaa wokwowk skidipapap,netral
3952,kok nama kamu sama aku bgst,netral
3953,kok ngilu anjinkkankah kamu dh janji buat toxic,netral
3954,kok nyesek yah,netral
3955,kok pada ikut series erpan ya hmmm kopex juga ikut,netral
3956,kok tampil nya kaya joji,netral
3957,kok qorygore,netral
3958,kok qorygore kan presiden gua,netral
3959,kok risih ya skarang tiap opening subscribe sekarang gw kasih waktu,netral
3961,kok subscribe nya tetep juta wkwk gkad yg subslagi,netral
3962,kok tahun tahun dong hmm kamu bocah,netral
3963,kok tahun tahun lah kamu masih bocah ea,netral
3964,kok tertawa,netral
3965,kok tertawa,netral
3966,kok tombol subcribe gue warna abu abu ya arti tu harus di pencet apa nggak,netral
3967,kok w rapstrounot w jg soapers,netral
3968,kok you tuber lama ga di undang,netral
3969,kokain,netral
3970,kolim i love you ate itu serius banyak becanda atau mau ikut toxic aja klo konten toxic kan ga ada salah klo comment toxic ya gak,netral
3971,komen,netral
3973,komen caci yg kalian ikan pada erick itu arti puji buat dia gaes kalo mau nge hate erick komen pake kata kata yg sopan biar ggred,netral
3975,komen hate ahh i prefer european pussy,netral
3976,komen hatr di baca hate,netral
3977,komen juga dia yg dapet duit,netral
3978,komen kamu aja bocah,netral
3979,komen kamu sndiri toxic dasar robert kntol,netral
3980,komen ku kok gak lu baca sih njing v,netral
3982,komen ny bnyakan heters elu awoaowkaow mles scroll sihh v,netral
3983,komen paling goblok nya sumpah awkakakaia,netral
3984,komen pertama brutal banget wkwk,netral
3985,komen pertama kocak parahr sama konten yt kamu bang,netral
3986,komen pertama yg kamu bacain di laporin wkwk,netral
3987,komennya goblok banget dah biar auto kaya kan just hibur yg liat juga pasti punya otak ya dipake lah,netral
3988,komennya haters gua liat sana selip astronot roket awkwkwkwk,netral
3989,koment di vid eric adalah haters dan nya yg good v,netral
3990,koment haters jadiin lagu bro,netral
3992,komn,netral
3993,komtol,netral
3994,kon olllllllllllllll hahahahahahahahahahhahaha,netral
3995,kongakak jierrr d,netral
3996,konspirasi ric wkwkwkwkwk mungkin lg turun mmr nyagua dukung kamu,netral
3997,kont l,netral
3998,konten apa sii,netral
3999,konten bikin gua be happy,netral
4000,konten copy reza arap,netral
4001,konten didik suruh sekolah aja orang biar didik wkwkw,netral
4002,konten gin lo yg tunggu selain stream lol apa reaction hati diinternet wkwkwk,netral
4003,konten jiji emng tapi liat sisi lain juga ada hibur juga kalian juga ketawa liat laku yang konyol wkwkk goodluck bang eri coli eh moga lancar yt riwend nya,netral
4004,konten kamu asik bang konten kamu toxic abis bawa bawa saraa,netral
4005,konten kamu ber faedah,netral
4006,konten kamu emang faedah rik gua tau tuju kamu buat ngehibur orang itu besar pahala kata dhyo haw like ampe rb subscribe,netral
4007,konten kamu manfaat hibur bang jadi jan dengerin haters justru yang iri ama kamu,netral
4008,konten kamu manteb,netral
4009,konten kaya gin yang aku tunggu ooyehhhhhh,netral
4010,konten layan masyarakat sangat menghiburrr wkwkkw,netral
4011,konten lu mutu semua ko rick,netral
4012,konten unfaedah,netral
4013,konten unfaedah memang enakk lim ahahahaha,netral
4014,konten yg mutu,netral
4015,kontenlu faedah kok bang,netral
4016,konten ga seru skrg zzzz,netral
4017,kontholll,netral
4018,kontil,netral
4019,kontlo bangsta kontlo bangsta kintlo tlo tlo tlo tlo,netral
4020,kontlo bapak kau pecah,netral
4021,konto olive ok sip,netral
4023,kontool,netral
4024,kontool lu,netral
4025,kontoool,netral
4026,kontooool kamu gede bang,netral
4027,kontoooool,netral
4028,kontooooool,netral
4029,kontoru,netral
4030,kontoru,netral
4031,kontoru sama,netral
4032,kontoruuuuu,netral
4033,kontt,netral
4034,kontuy,netral
4035,konyol banget,netral
4036,konyol hibur sukses terus bang erik,netral
4037,kooooontooool,netral
4038,kopex lim limit souw daylen,netral
4039,koq gua gk kena iklan ya pdhl gua nunggu iklan nya lo rik,netral
4040,korban rasa sangat malu tak mampu bela diri hanya diam menang bahkan jumlah kasus bunuh diri frustasi,netral
4041,koro sensei kwmwmw,netral
4042,kotak kota goblok,netral
4043,kotolll luu,netral
4044,krik,netral
4045,krik krik krik haha slow soapking,netral
4046,krik krik krik krik krikkkpenting aku udah nyampein sen aku,netral
4047,kristen kalau salah,netral
4048,kristen sama dong aku kristen,netral
4049,kritik ngomong yg sopan lah boss toxic tapi inget lah jangan lebih bang,netral
4050,ks mangan ora udud paru paru ra smile,netral
4051,ksih gua love rickontl,netral
4052,ku ingin modol,netral
4053,kualitas suara beda banget,netral
4054,kumahasaha,netral
4055,kumpul sama ci rina lagi rik,netral
4056,kunjung chenel gua gann hahahaaa,netral
4057,kurang adsense nanti,netral
4059,kurang lama bang wkwk,netral
4060,kurang toxic taii,netral
4061,rangin kata jorok nya aja bg,netral
4062,kurt cobain,netral
4063,kutillx,netral
4064,kuy mampir nanti gw subsback,netral
4065,kwik kwik kwik kwik kwik ah ah ah ah ah ih ih ih ih ih,netral
4066,kwkwkwk tertawa anjirrrr good lah soapking kwkwkw kirim dah lewat dm kwkwters ksih tau aku,netral
4067,kwkwkwkw haters mah gatau asli si erik haters kntl emng,netral
4068,kwkwwkwk si erick govlok mmng govlok nya samoe dna gitu mmng bisa obatin mmng govloknya sampek o n ngertilah si palkon yg baca sampah,netral
4069,kwokwokwok,netral
4070,kwowkk serba salah v,netral
4071,kymak lo,netral
4072,kymaq aja eh nyimak maksud,netral
4073,kz,netral
4074,kzxx pepek mak kau,netral
4075,l y,netral
4076,laaaahhhhhh rb likeeeee yaaaaaaa yg baik mana yg buruk,netral
4077,laafyuuuuu,netral
4078,lagi bang haters kamu ae aneh udah tau channel faedah malah tonton wkwk kalau mau faedah nonton channel agama ae seengganya nonton mata najwa ae biar pinter bukan malah nonton sini wkwk,netral
4079,lagi banyak tonton dewasa jadi harus orang dewasa bedain mana yg patut contoh anak kecil nonton konten kamu bakal ngerti ya mungkin mobil lejen,netral
4080,lagi intro,netral
4081,lagi non muslim kali,netral
4082,lagu baru alvinjp ku tunggu mu,netral
4083,lagu diss atta tonton dulu baru koment,netral
4084,lagu jaman kapan ya ini,netral
4085,lagu laguu,netral
4087,lagu baru alvinjp ku tunggu mu,netral
4088,lah elu ngomong aja buat darimana hiam suci please deh ajar lgi,netral
4089,lah emang kapan aaaanjinkkkk konten kau faedah,netral
4090,lah haters emang jahat,netral
4091,lah yang salah sendiri mereka pencet restricted mode,netral
4092,lahh haters ketemu lu jalan gak mungkin kalo gak minta foto wkwkw,netral
4093,lain bacain qna ni malah bacain komen haters,netral
4094,lal,netral
4095,lalala,netral
4096,lama dliat muka lu kayak arman maula rik ahahahha hates make u famous almos rik ahahahahhaha,netral
4097,lama ga lihat intro y wkwkw,netral
4098,lama kalo gua liat kok lu mirip marloernesto yak dari gaya lu apalagi rick wkwkwk sama konyol anjirrrr,netral
4099,lama ngga lihat kak ericko lim dance orange justice dance,netral
4100,lanfsung lihat video mamank gantox,netral
4101,langsung bikin lagi bang part nya wkwk,netral
4102,langsung gua hatersin haters kamu,netral
4103,langsung gua hatersin tuh haters lu,netral
4104,langsung mencet tombol like gwe bngst,netral
4105,langsung nonton njing,netral
4106,langsung pintar main mini world,netral
4107,lanjudin tod video lu dunia juga butuh hibur,netral
4108,lanjut,netral
4109,lanjut aja buat konten unfaedah gua neng kok lihat v,netral
4110,lanjut bakat mu anak muda,netral
4111,lanjut ciri khas kang kang kang wkwkw,netral
4112,lanjut juang mu bang,netral
4113,lanjut kan saja bang jgn hirau bocah yg cuma bisa ngebully,netral
4114,lanjut lagi ngentod,netral
4116,lanjut ric,netral
4117,lanjut terus lebih toxic lebih hibur lim,netral
4118,lanjut terus rick sifat kamu yg skrg gaya kamu yg sok semangat ada hatters aku tau kamu cuman bangga adsense yg pikir kamu lemah uang segitu buat kamu kaya gin udah macam bukan manusia mungkin,netral
4119,lanjut trus ka trus klo bisa pas opening semua vidio opening lu ada apalagi di tambah buff gold sih keong awto cepet jadi anjg,netral
4120,lanjut trus kak erik gk ush peduliin mreka,netral
4121,lanjut eksperimen masak masak dong chef nos,netral
4122,lanjutin aja bang,netral
4123,lanjutin bro,netral
4124,lanjutin part nya,netral
4125,lanjutin terus lim semangat kamu ngehina youtuber laen sama orang gua pikir x unsubs aku kamu,netral
4126,lanjut karya mu nakk,netral
4127,lanjut smngat trus eriknsor wkwkwwkk,netral
4128,lapor ric ada iklan ga gue skip kasih butuh uang lu,netral
4129,laporannn iklannnya saya tonton habiss tanps skip wkwkwkw,netral
4130,lapyou tod,netral
4132,lcu,netral
4133,lebay,netral
4135,lebih lucu hate komen ketimbang kinten kamu rick,netral
4136,lebih toxic lg dong,netral
4137,legend intro,netral
4138,leh uga,netral
4139,lerr,netral
4140,lese lese lesele lese no more lese titiritititiritititittirittiritit,netral
4141,lewat,netral
4143,lhoo gak bakat jadi youtubeber mending lhoo hapus aja chanel lho,netral
4146,liat dah banyak orang sensitif skrng kalau mau tidak usah nnton lah cok simple wkwkwk,netral
4147,liat iklan sampe habis auto erik kaya auto sedekah auto dapet pahala,netral
4148,liat konten terlalu normal jg kadang bosan jdi kadang tuju mampir konten yg unnormal gni jg salah satu asupan hibur prinsip cara orang beda buat ngibur viewers nya mungkin seperti gnilah cara si erick buat ngibur kamu,netral
4149,liat menit,netral
4151,lidah peler oeler lidah,netral
4152,lighting lu kurang terang bang besok cari tempat yg cerah yak,netral
4153,lihat bowo woe banyak haters malah tambah tenar cukks ngomong sopan,netral
4154,like,netral
4155,like,netral
4156,like,netral
4157,like dulu baru liat,netral
4158,like dulu baru nonton v,netral
4159,like gabung sini akwokwowow btw aing join ah,netral
4160,like gue dong biar kaya,netral
4161,like kalian tonton di tahun,netral
4162,like ke,netral
4163,like ke eaa,netral
4164,like ke k leh ugha,netral
4165,like komen ini,netral
4166,like lebih banyak dari view cuk ajg,netral
4167,like like,netral
4168,like mau kalau ericko njing buat video tiap hari,netral
4169,like pertama,netral
4170,like reza arap comment eric congeanjink,netral
4171,like rik,netral
4172,like tuju erickolim jomblo,netral
4173,lim berapa kali lo nyabun,netral
4174,lim coo kaum arap nih fak citra,netral
4175,lim coo maksudlu banyak orang yang ngebuli bang eric daripada yang ngepuji dia ehh asal lu tau ya para haters dah kayak ikan hitam dari semua ikan putih asal lu tau ya dari itu itu semua benar ada banyak orang yang ngepuji bang eric banhkan kali kali lipat lu lihat sendiri tuh like nya men benar nya orang yang ngepuji itu jauh lebih banyak hanya saja mereka gak liat karena orang yang ngebuli kayak loo,netral
4176,lim intro kok bukan yang kiamat,netral
4177,lim sans banyak haters banyak uang kok,netral
4178,lim w kalo liat iklan divideolu langsung gw report tuh iklan,netral
4179,link,netral
4180,live coli bang ntar aku subscribe pake akun,netral
4181,live nyabun lah rik,netral
4182,ljutin aja video enghibur kok,netral
4183,lmao good boi,netral
4186,lo blng heters nambah kaya heters ngomongin lu jd yg gk kenal jd kenal helloooo pikir bocah ngomongin ellu aja ya amit amit deh,netral
4190,lo hate ericko lim,netral
4191,lo juga netijen anjink,netral
4192,lo kalo bisa mati aja erik biar gw dapat chanel didik lo dan kalo bisa lo ngasih waris chanel lo ke gue biar gue cepet kaya,netral
4193,lo kan jga nrtizen tod,netral
4194,lo kapan botakkkkkk,netral
4195,lo kira t series wkkw,netral
4196,lo laki kan rik,netral
4197,lo ngatain eric malah eric jadi kaya tong,netral
4198,lo yang kaga paham awam,netral
4199,loe itu ganteng bang jangan pikitin comenan heters,netral
4201,loe udah ngak prawan yh rik,netral
4203,log loco makan kalok komen jangan lebay,netral
4204,lol,netral
4205,lol,netral
4206,lol,netral
4207,lol bocsh,netral
4208,lol marsha lol sulap ngakak njir,netral
4209,lol sok suci,netral
4210,lol wkwkwk,netral
4211,lolicontil,netral
4212,lolot,netral
4213,lone wolf lol lo bilang dek wkkwkwkwkw ok,netral
4214,lonte,netral
4215,loo heters yaa omong terus erick yang kayaa mah bebas dong,netral
4216,lope cok,netral
4217,lope nya donk,netral
4218,lopee,netral
4219,lopyu rikolim,netral
4220,lord qorygoooooooorrrrrrrreeeeeee,netral
4221,loser read haters comment,netral
4222,loser reads haters comment wanna be,netral
4223,love,netral
4224,love ang,netral
4225,love asede kintil,netral
4226,love dong bg bun,netral
4227,love in dong rick,netral
4228,love pls,netral
4229,love u bgst,netral
4230,love u ericko lim salam fans malaysia tak kesah apa haters kata u are my heroo,netral
