,text,sentiment
5176,intro jess no limit versi erickolim is back,netral
5177,intro jess no lomot edisi anti skip skip iklan,netral
5178,intro jess wkwk,netral
5179,intro juga,netral
5180,intro kek tai,netral
5181,intro kontol is back y anjink kontol,negatif
5182,intro lama balik bangsat,negatif
5183,intro lama come back,netral
5184,intro lama dipake lagi vg,netral
5185,intro lama telah terpaki kmbalintro baik di seluruh jagad raya,positif
5186,intro legeds is motherfucking back,netral
5187,intro legend,netral
5188,intro legend,netral
5189,intro legend,netral
5190,intro legend,netral
5191,intro legend,netral
5192,intro legend,netral
5193,intro legend,netral
5194,intro legend,netral
5195,intro legend,netral
5196,intro legend back,netral
5197,intro legend balik lagi,netral
5198,intro legend bang v,netral
5199,intro legend boy v,netral
5200,intro legend comeback,netral
5201,intro legend comeback,netral
5202,intro legend dah asyaaaap,netral
5203,intro legend gatain erick tpi lo masih like sama subscribe dasar tolol,negatif
5204,intro legend is back,netral
5205,intro legend is back,netral
5206,intro legend is back,netral
5207,intro legend is back,netral
5208,intro legend is back,netral
5209,intro legend is back,netral
5210,intro legend is back bitches,netral
5211,intro legend is backk,netral
5212,intro legend is backkk,netral
5213,intro legend is backnten yg unfaedah justru itu yg gw suka dari video video lu,positif
5214,intro legend is comeback uoooo v,netral
5215,intro legend kamvret v,netral
5216,intro legend keluar lagi akhir,netral
5217,intro legend kembali,netral
5218,intro legend kembali guna wkwkwk wik wik wik wik wik wik oh oh oh oh oh oh oh oh oh oh,netral
5219,intro legend kembali lagi,netral
5220,intro legend kembaliiii,netral
5221,intro legend mtfker has back again,netral
5222,intro legend muantapuuuh,netral
5223,intro legend ny mana bang,netral
5224,intro legend ontent ngomongnya di jaga dong lu udah gede lu sekolah di slb ya,netral
5225,intro legend pasang,netral
5226,intro legend telah kembali v main hebat kontol v,netral
5227,intro legend v,netral
5228,intro legend v,netral
5229,intro legend yg gue tunggu dari jaman purba dateng lagi,netral
5230,intro legendnos sudah balik kontolos,negatif
5231,intro legends,netral
5232,intro legends back,netral
5233,intro legends is back anjeng anjeng,netral
5234,intro legends is back v,netral
5235,intro legends v,netral
5236,intro legendsss,netral
5237,intro lejen,netral
5238,intro lejen is bek,netral
5239,intro lejen kembali v,netral
5240,intro mantapsss,positif
5241,intro mantul bowo no limit pros,netral
5242,intro maq pro ea,netral
5243,intro nya back bangsad v,netral
5244,intro nya bkn yg meteor,netral
5245,intro nya buat gw tambah semangat,netral
5246,intro nya foto launtius rando,netral
5247,intro nya gg,netral
5248,intro nya ggwp,netral
5249,intro nya jess no limit,netral
5250,intro nya kembali lagi,netral
5251,intro nya mantap,positif
5252,intro nya yg dora dong v,netral
5253,intro old ajg,netral
5254,intro paling faedah kembali lupa give me diamond ml dong wkwkkwk,netral
5255,intro paling gw suka sering sering bang bikin intro gitu bang v,positif
5256,intro paling kere seduniaaaa,netral
5257,intro paling lengend jess no edit,netral
5258,intro paling pro telah comeback v,netral
5259,intro real legends,netral
5260,intro si botak balik lagi,netral
5261,intro suka aku ngentod abiz,negatif
5262,intro ter greget lama gue nonton youtube,netral
5263,intro ter lejen haha,netral
5264,intro ter top v,netral
5265,intro baik ntaaps anjiinngg,negatif
5266,intro baik yang pernah ada v kyk pernah liat di yutub,positif
5267,intro terbaikk rick,positif
5268,intro terbedes,netral
5269,intro terlegend intro mantap intro sejarah ngakaki baik,positif
5270,intro terlegend is back v,netral
5271,intro terlegend is backr nata moga manfaat,netral
5272,intro termantoel,netral
5273,intro terunfaedah,netral
5274,intro tumpo tumpo,netral
5275,intro wkwkwk,netral
5276,intro yang gg,netral
5277,intro yang gue tunggu pers ko v gua gtau bocah mana yang ngeheatrs lo tapi yg gua tau mereka bocah kontol,negatif
5278,intro yang mewah awokawokawok,netral
5279,intro yang paling gua tunggu collab antara top global sultan dan isi sendi baru chanel yang ga suka koment gua sini gelud anjing send alamat kontol,negatif
5280,intro yang sangat di rindukann,netral
5281,intro yg nanti nanto,netral
5282,intro yg rindu budak soapers,netral
5283,intro yg gua suka v,positif
5284,intro yg gua tunggu,netral
5285,intro yg gw tunggu tunggu,netral
5286,intro yg lama kgk gua dengerin intro kontol karna ada sirando,negatif
5287,intro yg paling di tunggu bgst,netral
5288,intro yg paling dirinduin nih wkwk,netral
5289,intro yg paling gw suka v,positif
5290,intro yg perut lebih dng tp tampang kurang,netral
5291,intro yg sngt epic,netral
5292,intro yg telah lama kembali,netral
5293,introkontolehkocak,negatif
5294,intro akmj,netral
5295,intro anj ngakak asw,netral
5296,intro bikin semangat,netral
5297,intro gg dong,netral
5298,intro is back erickonolimitsgamingpros,netral
5299,intro jess tercury ajg,netral
5300,intro mana woy,netral
5301,intro nggak nahan ngehe,netral
5302,intro sedep bangettt dahhh,netral
5303,intro tumben bang,netral
5304,intronyaa legenddd v,netral
5305,intronyaa ngakak hahah,netral
5306,intronyaimana ada fans situ juha selubung haters bagai orang sirik jhahaha tapi kalo bisa rangin toxic nya kntl v,netral
5307,introo yg gw tunggu get jir,netral
5308,introoo,netral
5309,introoo gaming,netral
5310,introoo pling mantap,positif
5311,io ada yang tau,netral
5312,iq,netral
5313,iqbal gd gue hanya lucu aja sm le,netral
5314,iqbal gd cemar nama baik,positif
5315,iqbal gd ribut kenapa cok,netral
5316,irfan coy jangan di abai haters adsense,positif
5317,iri liat kontol kamu besar bang,negatif
5318,iri smua nya orang yg haters lu bang,netral
5319,iri tanda tak mampu,netral
5320,is back,netral
5321,is back toxic ericko lim wkwkwk,netral
5322,is the best bang,netral
5323,is the best bang hadapin terus haters gak guna,netral
5324,is the best ni konten sumpahh kata mutiara nya keluar wkwk,netral
5325,isap tetek anu rik wkwkwkw,netral
5326,isis islam itu bukan teroris,netral
5327,islam kamu know lah indonesia cumsn islam ktp doang,netral
5328,istri ocong cina kok toxic v,netral
5329,it s flithy rick mother fucker,netral
5330,itanya pros,netral
5331,itu bagi manusia punya kontol,negatif
5332,itu biasa heters kn gak punya otak santai aja gue sama lu,netral
5333,itu channel unik o org terus koment nya pgn jadi tambah baik kamu sendiri koment nya ngegas negatif apa mau kamu gblok haters,positif
5334,itu dia,netral
5335,itu dia gatau bang sifat asli lu gimana ngeliat dari video doang emang pada kaya kontol gitu heters,negatif
5336,itu doang kata kotor lo ngentot,negatif
5337,itu foto siapa,netral
5338,itu ganteng anjing,negatif
5339,itu intro nya kayak pernah denger tapi di channel siapa ya urcrazy,netral
5340,itu intro tiap hari detik menit ganti teross,netral
5341,itu knpa ada qorygore bngst,netral
5342,itu pasti komentar nya rapstronout semua,netral
5343,itu promosi bukan intro utama,netral
5344,itu sengaja di plesetin coba ngertiin lebih dalam lagi,netral
5345,itu siapa sih kasih tau dong,netral
5346,itu warpath apa daylen anjing,negatif
5347,itu yang andi fajar alam bom ngehate mending ajar nulis cok wkakaka asle haters sama heaters itu beda cok wkakakakak,netral
5348,itu yang jadi hatersnya ericko lim adalah anak yang lahir dari pantat yang ditusbol pake kontol patah wkwkwkwkwwk anak kontol dong yang hate sama ericko lim,negatif
5349,itu yg hate comment ya tuh kek kontol gitu kalo gk suka kingsoapers pergi aja kntl,netral
5350,itu yg ngomong bilang lewat dm mati aja sih anjing tolol tuh ampe rohhhhhhh anying sursssss,negatif
5351,itu intro nya bang jess kok dijadiin canda,netral
5352,itu awal mula yutuber suksess,positif
5353,itu lucu haters rik benci tapi cinta,netral
5354,iya,netral
5355,iya aku mau nanya ericko bau memek bagaimana tolong jawab,netral
5356,iya bang kamu ganteng onton anjing,negatif
5357,iya bangg aku suka banget sma konten kamu aku suka,positif
5358,iya benar,netral
5359,iya benar sih tau kapan orang indonesia jadi suka ngambil sisi negatif banding sisi positif mungkin banyak anak anak suka ngelawan orang orang tua lebih tua diri yeah bukan maksud hina negara sendiri but yeah jujur memang sekarang zaman salah kaprah kalau memang masuk tanda tanda kiamat wallahualam,positif
5360,iya bener manusia punya otak akal sehat,positif
5361,iya bikin si eric viral hatersnya sumbu pendek kasus reza arap fansnya arap ngeramein video meski cuma komen ngejelekin si eri malah video sampe treding yt,negatif
5362,iya cm mau ucapin selamat nikmat indah dunia,positif
5363,iya kamu ganteng banget eue eue,netral
5364,iya kamu yg punya otak,netral
5365,iya lah rik kalau kamu laki kamu dateng rumah ngomong baik baik jangan lewat dm biar kesan sopan sedikitk eric,positif
5366,iya lu ganteng banget,netral
5367,iya nih lebay orang gw vidio lu yang jijik aja ngga gw tonton v yang ginian baru nonton btw tunggu skandal sama ody,netral
5368,iyaa erickolim kontol anjing ngentot gua tau mana yg baik dan mana yg buruk mana yg patut di contoh dan mana yg enggak bgsat tpi gua skrg jdi toxic gara sering nonton video lu bangsat gua suka channel lu anjing bgsat ngentot lu salam soapers,negatif
5369,iyaa sayangg luu ganteng batt buat uwee p,netral
5370,iye bang kamu ganteng kalau jomblo,netral
5371,iye uya kuya,netral
5372,iyee sudah subscribe kok bang,netral
5373,j,netral
5374,jadi diri sendiri lebih baik iyaiiyaiyahiyahh,positif
5375,jadi duit tuh coment hahah,netral
5376,jadi fans hatters tunda dong,netral
5377,jadi gaes kalau mau ngebuat gila tonton dulu channel maka akibat nya bisa tau misal konten ekstrem kamu liat dulu apa dilakuin bakal baik ato kaga kalau yg dewasa ngerti lah mksd komen aku apa,positif
5378,jadi gin internet semua nya kamu liat paslu ambil positif buang negative,netral
5379,jadi gin rasa punya pro haters,netral
5380,jadi gin subscribe channel youtube gua cuk faedah nya,netral
5381,jadi gin tau m m k,netral
5382,jadi gin tau memek,netral
5383,jadi gin tiap channel punya tonton nya masing masing,netral
5384,jadi gin y ni film apa aku kagak ngerti sumpah,netral
5385,jadi gin,netral
5386,jadi gin,netral
5387,jadi gin anda tau memek,netral
5388,jadi gin bang erick itu emang kontol tapi konten dia emang sampah shitcontent tapi ya aku suka bangsaaat banyak juga yang suka bangsaaat so buat klean ladies folow instagram gw padheli oke sekian thx,netral
5389,jadi gin bang lu kan nyuruh kita subscribe channel lu terus lu itung sampe gitu kan la gw telat di itungan ke itu gimana dong tod,netral
5390,jadi gin gan gw tuh suka sama laku nya si anak kontol ini aka erick dan gw kemaren ke gbk andddd kata pak satpam nya gw nanya halo pak selamat siang kata nya di sini ada acara yutuprewind yak pak ohh iya bro tapi dah abis bro acara nya gw cape ke gbk dan acara ytrwn nya abis jadi gw janji rick kalo ketemu luh gw bakal nampar luh kenceng nya tenanga gw dan salam kenal dari gw bro erick ramadan see you motherfucker,netral
5391,jadi haters ah biar masuk youcube btw kamu mirip dick rick,netral
5392,jadi haters kok sadis tatap dgn tatap sinis yeah v,netral
5393,jadi hatersnya erick makasih akkwkwkwowk,netral
5394,jadi hibur semata,netral
5395,jadi inti haters duit,netral
5396,jadi kalian tobat lah haters tambat,netral
5397,jadi kamu goblok erick aja goblok kalau kau suka video jadi kau ikut goblok anjink,negatif
5398,jadi kamu masuk haters apa fans kok malah doain ericko dapet duit,netral
5399,jadi keinget ama video manfaat yakult by erickolim,netral
5400,jadi netijen itu smart dong klo erik kek gitu mana ada coba yg ngikutin pasti kaga kan erik kek gitu buat hibur men lu smart aja gantung yg nonton massa org liat eric melet melet trus yg nonton juga ikut melet melet kaga kan klo smart netijen liat kan mo ericolim melet mo ngapain kan cuma ketawa karena mreka tau klo erik itu buat kontent untung hibur bukan untuk didik klo mau di didik sekolah sono pas pulang sekolah less gausah pegang hp gausah liat yt itu nama didik,netral
5401,jadi uanggggggggg hahahahahahha,netral
5402,jadi youtuber gaharus ngehina lain lah pepek,netral
5403,jadiin laguu bagus komen wkkwkw,positif
5404,jadi aku muritmu guruuuh,netral
5405,jadi mereka pupuk bro lo makin subur rikkkk,netral
5406,jaga sikap omong kamu syarat mati harus tua sakit,negatif
5407,jahahah mungkin iri bisa kaya kamu bang ata kontol anjing ngentot bangsat lain,negatif
5408,jahat bat dah,negatif
5409,jahat mana sama kamu bang yg milih tinggal rumah kang sule bapak kamu sendiri karena yutub contoh kembar kamu iky uda kenal jd nyanyi lah elu malah sok sok hidup mandiri ninggalin keluarga demi yutub fak yu,netral
5410,jahat palkon lu,negatif
5411,jahat sekali komennya,netral
5412,jajahah coment nya lohh anak anak bego oon adeh bocah bego iri aja orang jdi sukses,netral
5413,jalan belanda beli kerupuk,netral
5414,jalanin aja bang abai haters makin banyak haters kamu bang arti iri bisa elu bang,netral
5415,jalanin hidup aja bang,positif
5416,jam intro,netral
5417,jaman sekarang anak bau seperma ajah udah nonton bokep goblok hilang atur gituan anjing,negatif
5418,jaman sekarang benci ya benci ga ada nama haters adalah fans yg tunda haters is fucking hate you,negatif
5419,jamin tu haters nonton video ni makin bayak dong views abang icko makin masuk trending,netral
5420,jamsker anjir,netral
5421,jan dengerin hatters bang erick cuman cari sensasi,netral
5422,jan serah rik terus juang dan hibur yee v,netral
5423,jan ngurusin hidup orang bro,netral
5424,jan peduliin para haters rik karna rata rata emng haters itu isi otak bocah smua emng konten lu itu gk didik tapi dengan klakuan lo yng kya gitu smua bisa rasa hibur,netral
5425,jancok,netral
5426,jancok jemboet kontol taik ayam asuw ngentod anak babi bangsat,negatif
5427,jancokk wkwkwkg luar aja tentu lebih baik dia,positif
5428,jangan baca,netral
5429,jangan bahas sara,netral
5430,jangan banyak bacot anjing anti baper bangsat,negatif
5431,jangan bawa bawa qorygore lim plis,netral
5432,jangan benci erickolim subscribernya jt,negatif
5433,jangan kerja untuk uang kerja dengan senang karena rasa senang dalam kerja bukan kau yang kejar uang tapu ulang lah yang kejar mu,positif
5434,jangan biarin orang buat kamu yakin ngejar mimpilu terus mimpi terus usaha,netral
5435,jangan cuma ngebully kamu tidak bikin youtube ngentot,netral
5436,jangan degeri para haters kontol bansat tu emang,negatif
5437,jangan dengerin bang komen benci nya terus karya aja walaupun kamu toxic ttp kamu youtuber favorite aku mana janji kamu jt subscribe mau botak nya lowbudget semua kamera nokia jadi orang kaya gitu usah anggap lah gua yakin kamu depan lebih baik salam,netral
5438,jangan dengerin haters bang terus karya,netral
5439,jangan dengerin heaters yang gak guna jangan pikirin terus kerja keras usaha mimpi sudah di depan mata,netral
5440,jangan dengerin kata haters bang tetap diri luh aja semangat bangan erick ngumpulin subs goblok v ngumpulin lama tahun tau trus lu bilang beli coba lu kumpulin subs lu semua wkwkwkwk erickontol,negatif
5441,jangan dengerin kata haters terus karya konten toxic kamu kamu satu youtuber yg muka kontol,negatif
5442,jangan dengerin rick kamu ituu hebat dahhh maju terusssssssss yaaaaaa,positif
5443,jangan di masukin hati kata kata haters tod,netral
5444,jangan anggap lah bang haters kontol,negatif
5445,jangan hapus channelny karena tanpa loe indo gk ada chanel yg didik coeg,netral
5446,jangan hirau haters bang,netral
5447,jangan dipeduliin bg,netral
5448,jangan hapus channelny tanpa kamu indo ada chanel yg didik coeg,netral
5449,jangan hina erick aku fans jangan katakatai erick,netral
5450,jangan hina erick emang laku nya kaya kontol kok,negatif
5451,jangan hina erickolim kasi memang kaya kontol hahaha,negatif
5452,jangan hirau sama haters ajg,netral
5453,jangan kalah sama orang yg suka ngejudge lu rick gw ttp support lu mimpi gw cuma ken foto bareng sama loe cuma kapan tetap semangt panutan,positif
