,text,sentiment
4542,muhamad andrianto kamu,positif
4543,muhamad andrianto kamu jelas kamu ngapain balas tanya aku,positif
4544,muhammad radith iya kek,positif
4545,muhammad rizki nah iyes benar sekali,positif
4546,muka abang kayak vagina pls masukin sekmen berikutnya dong,positif
4547,muka anak zeus woi,positif
4548,muka apa kntl boss,positif
4549,muka cem kntl aja belagu ajg,positif
4550,muka gaya joker,positif
4551,muka kamu ganteng vangsat santai aja anjink,positif
4552,muka kamu lebih ganteng dripda oppa korea ganteng kgk usah jauh deh muka kamu paling gantrng indo lim,positif
4553,muka kamu ngempetin,positif
4554,muka kamu pas bengkokin kaya edhozell,positif
4555,muka kamu taik anjink punya pacar seperti aku,positif
4556,muka kocak,positif
4557,muka lo produk lokal rik njing v ,positif
4558,muka lonte aja,negatif
4559,muka lu gak seganteng yg lu bayangin ,positif
4560,muka lu kek sampah organik sampah basah sampah kering sampah brvitamin smph bernutrisi anjink hatecomment ,negatif
4561,mukakmu pasar banget deh,positif
4562,mulai dari lu masih kerja di garena masih sering bikin konten pb pink guy lagu susu kntl manis sampe sekarang channel lu tetep favorit gua boy gua mah,positif
4563,mungkin gw harus membuat komen hate yaa supaya komentar w di baca,positif
4564,mungkin haters nya ericko minta jadi kenal,positif
4565,mungkin lu kurang toxic bang,positif
4566,mungkin mereka iri rik,positif
4567,mungkin orang normal kalau tegur auto mikir kalau orang tegur auto balik fakta,positif
4568,mungkin orang orang yg hate dia berani berbuat tapi tidak bertanggung jawab,negatif
4569,mungkin org terlalu sehat saking sehat lupa kalau sakit ro ea good lah kau boedjank aku hibur xd xd xd,positif
4570,mungkin otak mereka belum nyampe rick buat nerima jokes lu,positif
4571,mungkin ric bilang mem k ngilu paling dulu emaknya pas ngelahirin dia makan,positif
4572,mungkin yg nge hate belum liat channelnya filthy frank padahal ini kan cuma hiburan anjing kalo baik ya syukur kalo ga ya jgn di contoh ribet amat jadi manusia,negatif
4573,mungkin yg ngehate belum pernah nonton how to basic,positif
4574,mungkin youtuber kaya jess no limit semua karakter stiap youtuber punya ciri khas,positif
4575,mustahil orang ngikutin loh makan jembud rik klo dia ngikutin berarti dia goblok uda tau jijiq masih aja diikutin sedangkan untuk bocah ya jgnkan makan mungkin bentuknya aja mereka belum tau jd kita tau klo itu cuma buat hiburan saja,negatif
4576,my favorit intro,positif
4577,my inspiration,positif
4578,my king  im always support you ,positif
4579,my king konten ama tompel yg paling jijik kwkwkw,positif
4580,my panutan gw selalu ngakak dengan semua video lu v,positif
4581,my president qorygore anjirr,positif
4582,my soapking ya juta subscriber botak please don t bullshit,positif
4583,mytha the virgin nge youtube skrg,positif
4584,n,positif
4585,na far ati ati rick kalo bawa nama nama qorygore lu tu youtuber baru rick gua mau bilang ati ati aja sama bro bro gore,positif
4586,nah,positif
4587,nah ada foto dewa ni,positif
4588,nah akhirnyankonten gini yg gw tgg wkkwkwkw,positif
4589,nah baru opening yg family friendly,positif
4590,nah gara gara haters kamu gua jadi kenal kamu gara gara penasaran ericko t siapa,positif
4591,nah gin kaya youtubers korea gampang gret,positif
4592,nah gini dong bikin vidio yang banyak biar ada tontonan nih gwndir para ade ade rapyourbae ya ,positif
4593,nah gini dong ngautis lagi,positif
4594,nah ginini like it,positif
4595,nah gitu dong asu,positif
4596,nah gitu dong intro auto like,positif
4597,nah gitu dong intro erickolim no limit pross,positif
4598,nah gitu dong intro wkwkwks,positif
4599,nah gitu dong intronya bgsd,positif
4600,nah gitu dong ngegas,positif
4601,nah gitu emosi,positif
4602,nah gua demen nih come back toxic people,positif
4603,nah ini konten baru gooddd mank eriqqqqqqontl,positif
4604,nah ini panutan gw banget jir,positif
4605,nah ini salah satu contoh,positif
4606,nah into jess dipake lagi dulu lah,positif
4607,nah mampus lu pada para hatters yang komen erick begitu pasti pada kesel sendiri ,negatif
4608,nah panutan,positif
4609,nahh,positif
4610,nahh gituuu donggg ngegasss,positif
4611,nahh gua tuju ngapain bawa agama ericko tidak ngehina agama apa salah,positif
4612,naise opening favoritu l,positif
4613,najisss,positif
4614,nak anak haters nya cuma nolep smua anying awokawok,positif
4615,nama gua jefri,positif
4616,nama haters jahat,positif
4617,nama haters kalau ngesupport mah nama lovers,positif
4618,nama haters pasti jahat,positif
4619,nama intro nya apa eric,positif
4620,nama kamu aja alone men,positif
4621,nama lagu apa,positif
4622,nama netizen rick,positif
4623,nama sound effect apa,positif
4624,nama yg comennya di bacain mana nih coment lagi donk wkwkw lu haters tapi nonton lha ka eriko malah dapet duit u ngabisin kouta hahaha,negatif
4625,namanya aja heterrrss njink klo gk jhattt gk bakal hdup lu,positif
4626,namanya haters kalau ngesupport mah namanya lovers,positif
4627,namanya haters v,positif
4628,namanya jg haters,positif
4629,namanya juga hiburan ga usah di bawa hati netizen taik,positif
4630,namanya juga temen arap,positif
4631,nambah,positif
4632,nampar muka haters lu paling bsa io bang,positif
4633,nanas nabila wkwkwkwk,positif
4634,nani,positif
4635,nanti haters yg triggered,positif
4636,nanti kaya bowo di bully langsung terkenal,positif
4637,nanti ketemu minta foto,positif
4638,nanti lu jadi presiden rik,positif
4639,nanya aja nih bang ,positif
4640,napa ada si gajel njir geli,positif
4641,napa dia aja pantatnya tebel,positif
4642,nathan sebastian nenek bukan emak,positif
4643,nathan sebastian si nenek kayaknya komen di chanel luar negeri soalnya terakhir gw lihat dia ada di chanel pewdiepie,positif
4644,natizen pikir lbh beda kwkwkwkwk hilih kintil,positif
4645,naufal razan santosa lol,positif
4646,naufal razan santosa yg bocah siapa kata kata bisa nya kata kasar hha thats the point,positif
4647,ndasmu mendidik,positif
4648,need more power ang jess kok dijadiin bercandaan,positif
4649,negara demokrasi bngst serah mau bikin ekspresi lama ganggu hidup kamu kamu bakal tau kalau kamu sekolah mana yg patut kamu contoh patut buat kamu tonton kamu ambil buat hidup kamu salam soapers didik,positif
4650,nenek cucu nek,positif
4651,nenek tuju kamu cucu paling tampan,positif
4652,neng aku ngeliat kamu bully rik sumpah banyakin konten gin rik kalau video kamu gin baru aku skip iklan kalau konten kak gin aku nonton deh wkkwkwk,positif
4653,netijen cuma komen mikir pake otak kerja keras orang youtuber yg ekspresi ide,positif
4654,netijen indonesia the best netijen di dunia ss lo rick semangat terus buat konten yang berfaedah,positif
4655,netizen indonesia lebih bulu kintoll kamu rick wkwkwan dikit napa njing jancokkk lloo kasi generasi muda njing,positif
4656,netizen maha benar selalu komen sela,positif
4657,netral,positif
4658,never dislike you dude i still here mthrfcker,positif
4659,never give up,positif
4660,new content ,positif
4661,new god,positif
4662,next collab ama qorygore ya kntl,positif
4663,next kayanye tuh v wkwk,positif
4664,next video part nya,positif
4665,nga ada yg nanya dan nga ada yg perduli,positif
4666,ngajieun konten ewean kagok taiiiwk,positif
4667,ngak anjeng lu kagak ganteng,positif
4668,ngakak,positif
4669,ngakak ajg,positif
4670,ngakak ajg v bikin memek ngilu v mungkin dia kali yang lahir operasi jadi ya ga lewat memek keluarnya bg lewat anus kali ya kayak pantat mukanya v,negatif
4671,ngakak akwokawok haters gaada otak v,positif
4672,ngakak anjay,positif
4673,ngakak anjayacol boleb ga aowkakakqk,positif
4674,ngakak anjeng haters haters gblk wkw,positif
4675,ngakak anjeng r club bilang kinthil gk di sensor,positif
4676,ngakak anjenkkk,positif
4677,ngakak anjer,positif
4678,ngakak anjg v,positif
4679,ngakak anjinkr ga kalo ditanya anaknya papa dulu papa makan jembut aku boleh coba ga ,negatif
4680,ngakak anjinkwkwkwkw gk ada faedah sii tpi ya lucu jdi yudh di subs njink,positif
4681,ngakak anjirr,positif
4682,ngakak anjirtap boss banyak haters mah tetep sans  terus banyakin konten yak haters lu miskin humor kek nymakin miskin gblk beli kouta demi ngehate dia gblk,negatif
4683,ngakak asw,positif
4684,ngakak asw igultik bulungan tdi dah sub,positif
4685,ngakak asw like this mffk,positif
4686,ngakak asw rick,positif
4687,ngakak bang  gazi rick wkwkwk,positif
4688,ngakak bareng kont l,positif
4689,ngakak bgst,positif
4690,ngakak bilang aja lu mau di like erik,positif
4691,ngakak coeg,positif
4692,ngakak gua liat perut lu njer v itu bagaikan perut sispax yang tertunda wkwkwkw v,positif
4693,ngakak gua lihatnya bang erick,positif
4694,ngakak gua nonton ini video,positif
4695,ngakak gua pas bilang bau memek  ,negatif
4696,ngakak gw ama yg sempet nya ngetik ngata in lw rik,positif
4697,ngakak gw harus kerumahnya trus cium kakinya ngakak kntluruk karyamu,positif
4698,ngakak gw liatnyaewers,positif
4699,ngakak gw sama para haters lo,positif
4700,ngakak gwe anjenk hahahaha,positif
4701,ngakak intronya anjirrs,positif
4702,ngakak kntl v,positif
4703,ngakak komentar hatters ajg,positif
4704,ngakak liat vid bang erick wkwwk,positif
4705,ngakak njir guasmillah dulu gak,positif
4706,ngakak njir you tube rewindnya main pubg lagi dong bang,positif
4707,ngakak pas ngajakin orang lewat dm asw lah,positif
4708,ngakak rik setiap we liat video lu,positif
4709,ngakak rik terus upload rik bikin gw ngakak malahan btw kalo ketawa bikin awet muda but jgn terlalu ketawa ntr dijeblosin ke rsj anjenk keep toxic if u can selagi toxic gratis ,positif
4710,ngakak sexy banget,positif
4711,ngakak sumpahp puting ody,positif
4712,ngakak tingkat dewa gwn dengerin omongan haters,positif
4713,ngakak v,positif
4714,ngakak vangsad,positif
4715,ngakak w liat heters lu hahaha otak gak di pakek dia heh like komen ini jika kalian tau lagunya,positif
4716,ngakak wik wik song aja buat haters v,positif
4717,ngakak wkwk,positif
4718,ngakakk hahahahahaaang,positif
4719,ngakakkk,positif
4720,ngakakkk coeggg v,positif
4721,ngakakub botak woy mana janji mu bapak,positif
4722,ngaku haters ericko lim,positif
4723,ngaku haters ketemu minta foto kwooskwowpwowlwlowpwp,positif
4724,ngangkang aku denger tixic u,positif
4725,ngangkang eh tertawa wkwkwkwk,positif
4726,ngangkang gpp bang kamu dibicarain tetap semangat,positif
4727,ngangkang gw denger tixic u,positif
4728,ngapa lu jadi ngikutin sipetir toddd,positif
4729,ngapain bawa bawa agama bngsttttttttr,positif
4730,ngapain gua subscribe,positif
4731,ngapain kamu urusin pakk simple aja kamu makan minta hanya org goblok urusin hidup org tentu hdupnya bener ggkpp auto conten auto uang wkwkwwkwk,negatif
4732,ngapain mikirin haters yg yg faedah maju aja terus bang muka kamu mmq h h,positif
4733,ngapain ndah ahhh ,positif
4734,ngaqaq kontlo mau komen apa aku b ngs t,positif
4735,ngarep,positif
4736,nge hate boleh skip iklan jangan,positif
4737,nge hate kok pake akun fake ea,positif
4738,nge pansos,positif
4739,ngebayangin anak kamu ntar bagaimana,positif
4740,ngebully bang erick semua dasar myskyn otak ea bangsadg komen,positif
4741,ngebut bikin video tiap hari emng butuh modal buat nika kah,positif
4742,ngecit,positif
4743,ngefans sekali mas sragen hadir,positif
4744,ngegas,positif
4745,ngehate,positif
4746,ngehate nggapapa tapi gak usah bawa bawa orangtua goblok,negatif
4747,ngehetters youtuber kamu percuma tong oy udah bedain mana baik mana buruk dulu gua inget banget malah smp ajar cara hadap globalisasi salah satu sifat selektif nah sini anak smp arti udah diajarin seperti bagaimana sma gaush dibilangin lg kalau tiru anak goblok,negatif
4748,ngekek ajgharus patut di contoh,positif
4749,ngeliat lgi tu intro jes wkwk,positif
4750,ngelike komen ibu masuk surga,positif
4751,ngemis lu ngtod,positif
4752,ngemis tod,positif
4753,ngen jadi haters gua soapers wkwkwk,positif
4754,ngen sama intro nya,positif
4755,ngendtood,positif
4756,ngenrod,positif
4757,ngentit,positif
4758,ngentod,positif
4759,ngentod dah,positif
4760,ngentod kambing aja dah hetrs,positif
4761,ngentod wkwk,positif
4762,ngentoooood,positif
4763,ngentot iklannya banyak bgt wkwkwk,negatif
4764,ngentotin aku dong,positif
4765,ngentottt,positif
4766,ngeod,positif
4767,ngerti kamu buat video bang wkwk,positif
4768,ngeteh asu,positif
4769,ngeteh asu ngeteh anj woy ngeteh sruputtt ah seger bau me k,positif
4770,ngeteh asw isa ngilu  yg muncul dia ajg,positif
4771,ngetiknya nang,positif
4772,nggak kyak diri lu pas lu bilang setiap org punya akal sehat jdi tau apa yg boleh di contoh dan yg enggak wkwkkw anjingg,positif
4773,nggak usah dengarin haters ericko tetap berkarya n lo udah balik lagi buat konten yg menarik lagi,positif
4774,nggak usah di dengerin bang masih banyak shoapers yg dukung ente bang,positif
4775,ngheate kamu terus liat video pasti malu wkwkwkwk,positif
4776,ngikut ngikut erpan huhh plagiat,positif
4777,ngikutin edit erpan,positif
4778,ngk mungkin belik la bro,positif
4779,ngkak,positif
4780,ngkakak kali gw suport lho,positif
4781,ngohob,positif
4782,ngohob dia,positif
4783,ngomen hate komen ajalah biar di notice ma kontoru,positif
4784,ngomen negative doang bikin vidio gtu bisa ush komen harus,positif
4785,ngomong aja dapet duit wkkw,positif
4786,ngomong apa,positif
4787,ngomong apa kamu om,positif
4788,ngomong coment kalau mau ngomong depa jadi haters harus berani masa ngomong dicoment,positif
4789,ngomong erick sopan dm ig,positif
4790,ngomong kasar sensor dong bg,positif
4791,ngomong ke ciri bgt ada nada nya,positif
4792,ngomong konthol,positif
4793,ngomong nya rusak bangsa koq bnyak subscribe yah heran jg,positif
4794,ngomong utus isis eh malah iklan bab,positif
4795,nguakakk,positif
4796,ngukuk,positif
4797,ngukuk aja,positif
4798,ngukuk v,positif
4799,ngukuq aing,positif
4800,nh gua nonton nih sama satu kelas guru kelas gua kan ini channel pendidikan,positif
